entry_time,exit_time,symbol,strategy,regime,conf,return_pct
2021-11-08 08:30:00,2021-11-11 08:30:00,XTZUSDT,gridshort,Bull,0.0000,0.4921
2021-11-08 09:00:00,2021-11-10 09:00:00,DASHUSDT,swing,Bull,0.0464,-3.8514
2021-11-08 09:30:00,2021-11-11 09:30:00,XTZUSDT,grid,Bull,0.0000,0.5307
2021-11-08 11:30:00,2021-11-11 11:30:00,XTZUSDT,gridshort,Bull,0.0000,-1.6160
2021-11-08 11:30:00,2021-11-11 11:30:00,XTZUSDT,gridshort,Bull,0.0000,-1.2920
2021-11-09 10:15:00,2021-11-11 10:15:00,DASHUSDT,swing_long,Bull,0.0000,17.5217
2021-11-09 17:30:00,2021-11-12 17:30:00,ALICEUSDT,accumgrid,Bull,0.1609,-0.5459
2021-11-09 17:30:00,2021-11-12 17:30:00,XTZUSDT,accumgrid,Bull,0.1063,0.1956
2021-11-10 03:00:00,2021-11-12 03:00:00,XTZUSDT,swing_long,Bull,0.2694,-4.5695
2021-11-10 08:30:00,2021-11-12 08:30:00,ALICEUSDT,swing_long,Bull,0.2471,-7.2012
2021-11-10 16:30:00,2021-11-12 16:30:00,ALICEUSDT,diplong,Bull,0.1711,-1.0073
2021-11-10 20:45:00,2021-11-12 20:45:00,XTZUSDT,diplong,Bull,0.0000,-6.4641
2021-11-10 23:30:00,2021-11-12 23:30:00,ALICEUSDT,swing,Bear,0.0606,16.1161
2021-11-13 03:00:00,2021-11-16 03:00:00,ALICEUSDT,ripshort,Bear,0.1465,-9.2655
2021-11-13 13:30:00,2021-11-16 13:30:00,XTZUSDT,ripshort,Bear,0.1184,10.0964
2021-11-14 07:30:00,2021-11-17 07:30:00,ALICEUSDT,gridshort,Bull,0.0000,1.0673
2021-11-14 07:30:00,2021-11-17 07:30:00,ALICEUSDT,gridshort,Bull,0.0000,1.0745
2021-11-14 09:30:00,2021-11-17 09:30:00,ALICEUSDT,grid,Ranging,0.0000,1.1242
2021-11-14 09:30:00,2021-11-17 09:30:00,ALICEUSDT,grid,Ranging,0.0000,1.1323
2021-11-14 10:30:00,2021-11-17 10:30:00,ALICEUSDT,grid,Ranging,0.0000,1.1240
2021-11-14 11:15:00,2021-11-17 11:15:00,WOOUSDT,grid,Ranging,0.0000,1.1813
2021-11-14 13:30:00,2021-11-17 13:30:00,ALICEUSDT,gridshort,Ranging,0.0000,-0.4373
2021-11-14 13:30:00,2021-11-17 13:30:00,ALICEUSDT,gridshort,Ranging,0.0000,-1.6379
2021-11-14 13:30:00,2021-11-17 13:30:00,ALICEUSDT,gridshort,Ranging,0.0000,-1.0340
2021-11-14 15:15:00,2021-11-17 15:15:00,WOOUSDT,gridshort,Ranging,0.1086,0.8042
2021-11-14 15:15:00,2021-11-17 15:15:00,WOOUSDT,gridshort,Ranging,0.1086,0.2008
